From,To,Sign,Star,Sign-Lord,Star-Lord,Sub-Lord,Sub-Sub-Lord,Degree,Min,Second,KS-N,CIL-N,KS-D,paada
271.9925,272.0963888888889,Cap,Uttara Ashadha,Sa,Su,Ju,Ke,1,59,33,190,1665,271.22222222222223,2
272.0963888888889,272.3925,Cap,Uttara Ashadha,Sa,Su,Ju,Ve,2,5,47,190,1666,271.22222222222223,2
272.3925,272.4813888888889,Cap,Uttara Ashadha,Sa,Su,Ju,Su,2,23,33,190,1667,271.22222222222223,2
272.4813888888889,272.6297222222222,Cap,Uttara Ashadha,Sa,Su,Ju,Mo,2,28,53,190,1668,271.22222222222223,2
272.6297222222222,272.73333333333335,Cap,Uttara Ashadha,Sa,Su,Ju,Ma,2,37,47,190,1669,271.22222222222223,2
272.73333333333335,273.0,Cap,Uttara Ashadha,Sa,Su,Ju,Ra,2,44,0,190,1670,271.22222222222223,2
273.0,273.3333333333333,Cap,Uttara Ashadha,Sa,Su,Sa,Sa,3,0,0,191,1671,273.0,2
273.3333333333333,273.33416666666665,Cap,Uttara Ashadha,Sa,Su,Sa,Sa,3,20,0,191,1671,273.0,3
273.33416666666665,273.6333333333333,Cap,Uttara Ashadha,Sa,Su,Sa,Me,3,20,3,191,1672,273.0,3
273.6333333333333,273.75638888888886,Cap,Uttara Ashadha,Sa,Su,Sa,Ke,3,38,0,191,1673,273.0,3
273.75638888888886,274.10833333333335,Cap,Uttara Ashadha,Sa,Su,Sa,Ve,3,45,23,191,1674,273.0,3
274.10833333333335,274.2138888888889,Cap,Uttara Ashadha,Sa,Su,Sa,Su,4,6,30,191,1675,273.0,3
274.2138888888889,274.38972222222225,Cap,Uttara Ashadha,Sa,Su,Sa,Mo,4,12,50,191,1676,273.0,3
274.38972222222225,274.5130555555556,Cap,Uttara Ashadha,Sa,Su,Sa,Ma,4,23,23,191,1677,273.0,3
274.5130555555556,274.82972222222224,Cap,Uttara Ashadha,Sa,Su,Sa,Ra,4,30,47,191,1678,273.0,3
274.82972222222224,275.1111111111111,Cap,Uttara Ashadha,Sa,Su,Sa,Ju,4,49,47,191,1679,273.0,3
275.1111111111111,275.3786111111111,Cap,Uttara Ashadha,Sa,Su,Me,Me,5,6,40,192,1680,275.1111111111111,3
275.3786111111111,275.4888888888889,Cap,Uttara Ashadha,Sa,Su,Me,Ke,5,22,43,192,1681,275.1111111111111,3
275.4888888888889,275.80361111111114,Cap,Uttara Ashadha,Sa,Su,Me,Ve,5,29,20,192,1682,275.1111111111111,3
275.80361111111114,275.8980555555556,Cap,Uttara Ashadha,Sa,Su,Me,Su,5,48,13,192,1683,275.1111111111111,3
275.8980555555556,276.05555555555554,Cap,Uttara Ashadha,Sa,Su,Me,Mo,5,53,53,192,1684,275.1111111111111,3
276.05555555555554,276.16583333333335,Cap,Uttara Ashadha,Sa,Su,Me,Ma,6,3,20,192,1685,275.1111111111111,3
276.16583333333335,276.44916666666666,Cap,Uttara Ashadha,Sa,Su,Me,Ra,6,9,57,192,1686,275.1111111111111,3
276.44916666666666,276.6666666666667,Cap,Uttara Ashadha,Sa,Su,Me,Ju,6,26,57,192,1687,275.1111111111111,3
276.6666666666667,276.7008333333333,Cap,Uttara Ashadha,Sa,Su,Me,Ju,6,40,0,192,1687,275.1111111111111,4
276.7008333333333,277.0,Cap,Uttara Ashadha,Sa,Su,Me,Sa,6,42,3,192,1688,275.1111111111111,4
277.0,277.04527777777776,Cap,Uttara Ashadha,Sa,Su,Ke,Ke,7,0,0,193,1689,277.0,4
277.04527777777776,277.175,Cap,Uttara Ashadha,Sa,Su,Ke,Ve,7,2,43,193,1690,277.0,4
277.175,277.2138888888889,Cap,Uttara Ashadha,Sa,Su,Ke,Su,7,10,30,193,1691,277.0,4
277.2138888888889,277.2786111111111,Cap,Uttara Ashadha,Sa,Su,Ke,Mo,7,12,50,193,1692,277.0,4
277.2786111111111,277.32416666666666,Cap,Uttara Ashadha,Sa,Su,Ke,Ma,7,16,43,193,1693,277.0,4
277.32416666666666,277.44083333333333,Cap,Uttara Ashadha,Sa,Su,Ke,Ra,7,19,27,193,1694,277.0,4
277.44083333333333,277.5444444444444,Cap,Uttara Ashadha,Sa,Su,Ke,Ju,7,26,27,193,1695,277.0,4
277.5444444444444,277.6675,Cap,Uttara Ashadha,Sa,Su,Ke,Sa,7,32,40,193,1696,277.0,4
277.6675,277.77777777777777,Cap,Uttara Ashadha,Sa,Su,Ke,Me,7,40,3,193,1697,277.0,4
277.77777777777777,278.1480555555556,Cap,Uttara Ashadha,Sa,Su,Ve,Ve,7,46,40,194,1698,277.77777777777777,4
278.1480555555556,278.25916666666666,Cap,Uttara Ashadha,Sa,Su,Ve,Su,8,8,53,194,1699,277.77777777777777,4
278.25916666666666,278.44444444444446,Cap,Uttara Ashadha,Sa,Su,Ve,Mo,8,15,33,194,1700,277.77777777777777,4
278.44444444444446,278.57416666666666,Cap,Uttara Ashadha,Sa,Su,Ve,Ma,8,26,40,194,1701,277.77777777777777,4
278.57416666666666,278.9075,Cap,Uttara Ashadha,Sa,Su,Ve,Ra,8,34,27,194,1702,277.77777777777777,4
278.9075,279.2036111111111,Cap,Uttara Ashadha,Sa,Su,Ve,Ju,8,54,27,194,1703,277.77777777777777,4
279.2036111111111,279.55555555555554,Cap,Uttara Ashadha,Sa,Su,Ve,Sa,9,12,13,194,1704,277.77777777777777,4
279.55555555555554,279.8702777777778,Cap,Uttara Ashadha,Sa,Su,Ve,Me,9,33,20,194,1705,277.77777777777777,4
279.8702777777778,280.0,Cap,Uttara Ashadha,Sa,Su,Ve,Ke,9,52,13,194,1706,277.77777777777777,4
280.0,280.0925,Cap,Shravana,Sa,Mo,Mo,Mo,10,0,0,195,1707,280.0,1
280.0925,280.1575,Cap,Shravana,Sa,Mo,Mo,Ma,10,5,33,195,1708,280.0,1
280.1575,280.32416666666666,Cap,Shravana,Sa,Mo,Mo,Ra,10,9,27,195,1709,280.0,1
280.32416666666666,280.47222222222223,Cap,Shravana,Sa,Mo,Mo,Ju,10,19,27,195,1710,280.0,1
280.47222222222223,280.6480555555556,Cap,Shravana,Sa,Mo,Mo,Sa,10,28,20,195,1711,280.0,1
280.6480555555556,280.80555555555554,Cap,Shravana,Sa,Mo,Mo,Me,10,38,53,195,1712,280.0,1
280.80555555555554,280.8702777777778,Cap,Shravana,Sa,Mo,Mo,Ke,10,48,20,195,1713,280.0,1
280.8702777777778,281.05555555555554,Cap,Shravana,Sa,Mo,Mo,Ve,10,52,13,195,1714,280.0,1
281.05555555555554,281.1111111111111,Cap,Shravana,Sa,Mo,Mo,Su,11,3,20,195,1715,280.0,1
281.1111111111111,281.1563888888889,Cap,Shravana,Sa,Mo,Ma,Ma,11,6,40,196,1716,281.1111111111111,1
281.1563888888889,281.2730555555556,Cap,Shravana,Sa,Mo,Ma,Ra,11,9,23,196,1717,281.1111111111111,1
281.2730555555556,281.37694444444446,Cap,Shravana,Sa,Mo,Ma,Ju,11,16,23,196,1718,281.1111111111111,1
281.37694444444446,281.5,Cap,Shravana,Sa,Mo,Ma,Sa,11,22,37,196,1719,281.1111111111111,1
281.5,281.61027777777775,Cap,Shravana,Sa,Mo,Ma,Me,11,30,0,196,1720,281.1111111111111,1
281.61027777777775,281.65555555555557,Cap,Shravana,Sa,Mo,Ma,Ke,11,36,37,196,1721,281.1111111111111,1
281.65555555555557,281.78527777777776,Cap,Shravana,Sa,Mo,Ma,Ve,11,39,20,196,1722,281.1111111111111,1
281.78527777777776,281.82416666666666,Cap,Shravana,Sa,Mo,Ma,Su,11,47,7,196,1723,281.1111111111111,1
281.82416666666666,281.8888888888889,Cap,Shravana,Sa,Mo,Ma,Mo,11,49,27,196,1724,281.1111111111111,1
281.8888888888889,282.18888888888887,Cap,Shravana,Sa,Mo,Ra,Ra,11,53,20,197,1725,281.8888888888889,1
282.18888888888887,282.4555555555556,Cap,Shravana,Sa,Mo,Ra,Ju,12,11,20,197,1726,281.8888888888889,1
282.4555555555556,282.77222222222224,Cap,Shravana,Sa,Mo,Ra,Sa,12,27,20,197,1727,281.8888888888889,1
282.77222222222224,283.05555555555554,Cap,Shravana,Sa,Mo,Ra,Me,12,46,20,197,1728,281.8888888888889,1
283.05555555555554,283.1722222222222,Cap,Shravana,Sa,Mo,Ra,Ke,13,3,20,197,1729,281.8888888888889,1
283.1722222222222,283.3333333333333,Cap,Shravana,Sa,Mo,Ra,Ve,13,10,20,197,1730,281.8888888888889,1
283.3333333333333,283.50555555555553,Cap,Shravana,Sa,Mo,Ra,Ve,13,20,0,197,1730,281.8888888888889,2
283.50555555555553,283.60555555555555,Cap,Shravana,Sa,Mo,Ra,Su,13,30,20,197,1731,281.8888888888889,2
283.60555555555555,283.77222222222224,Cap,Shravana,Sa,Mo,Ra,Mo,13,36,20,197,1732,281.8888888888889,2
283.77222222222224,283.8888888888889,Cap,Shravana,Sa,Mo,Ra,Ma,13,46,20,197,1733,281.8888888888889,2
283.8888888888889,284.12583333333333,Cap,Shravana,Sa,Mo,Ju,Ju,13,53,20,198,1734,283.8888888888889,2
284.12583333333333,284.4075,Cap,Shravana,Sa,Mo,Ju,Sa,14,7,33,198,1735,283.8888888888889,2
284.4075,284.6591666666667,Cap,Shravana,Sa,Mo,Ju,Me,14,24,27,198,1736,283.8888888888889,2
284.6591666666667,284.7630555555556,Cap,Shravana,Sa,Mo,Ju,Ke,14,39,33,198,1737,283.8888888888889,2
284.7630555555556,285.05916666666667,Cap,Shravana,Sa,Mo,Ju,Ve,14,45,47,198,1738,283.8888888888889,2
285.05916666666667,285.1480555555556,Cap,Shravana,Sa,Mo,Ju,Su,15,3,33,198,1739,283.8888888888889,2
285.1480555555556,285.2963888888889,Cap,Shravana,Sa,Mo,Ju,Mo,15,8,53,198,1740,283.8888888888889,2
285.2963888888889,285.4,Cap,Shravana,Sa,Mo,Ju,Ma,15,17,47,198,1741,283.8888888888889,2
285.4,285.6666666666667,Cap,Shravana,Sa,Mo,Ju,Ra,15,24,0,198,1742,283.8888888888889,2
285.6666666666667,286.00083333333333,Cap,Shravana,Sa,Mo,Sa,Sa,15,40,0,199,1743,285.6666666666667,2
286.00083333333333,286.3,Cap,Shravana,Sa,Mo,Sa,Me,16,0,3,199,1744,285.6666666666667,2
286.3,286.42305555555555,Cap,Shravana,Sa,Mo,Sa,Ke,16,18,0,199,1745,285.6666666666667,2
286.42305555555555,286.6666666666667,Cap,Shravana,Sa,Mo,Sa,Ve,16,25,23,199,1746,285.6666666666667,2
286.6666666666667,286.775,Cap,Shravana,Sa,Mo,Sa,Ve,16,40,0,199,1746,285.6666666666667,3
286.775,286.88055555555553,Cap,Shravana,Sa,Mo,Sa,Su,16,46,30,199,1747,285.6666666666667,3
286.88055555555553,287.0563888888889,Cap,Shravana,Sa,Mo,Sa,Mo,16,52,50,199,1748,285.6666666666667,3
287.0563888888889,287.1797222222222,Cap,Shravana,Sa,Mo,Sa,Ma,17,3,23,199,1749,285.6666666666667,3
287.1797222222222,287.4963888888889,Cap,Shravana,Sa,Mo,Sa,Ra,17,10,47,199,1750,285.6666666666667,3
287.4963888888889,287.77777777777777,Cap,Shravana,Sa,Mo,Sa,Ju,17,29,47,199,1751,285.6666666666667,3
287.77777777777777,288.04527777777776,Cap,Shravana,Sa,Mo,Me,Me,17,46,40,200,1752,287.77777777777777,3
288.04527777777776,288.15555555555557,Cap,Shravana,Sa,Mo,Me,Ke,18,2,43,200,1753,287.77777777777777,3
288.15555555555557,288.47027777777777,Cap,Shravana,Sa,Mo,Me,Ve,18,9,20,200,1754,287.77777777777777,3
288.47027777777777,288.5647222222222,Cap,Shravana,Sa,Mo,Me,Su,18,28,13,200,1755,287.77777777777777,3
288.5647222222222,288.72222222222223,Cap,Shravana,Sa,Mo,Me,Mo,18,33,53,200,1756,287.77777777777777,3
288.72222222222223,288.8325,Cap,Shravana,Sa,Mo,Me,Ma,18,43,20,200,1757,287.77777777777777,3
288.8325,289.11583333333334,Cap,Shravana,Sa,Mo,Me,Ra,18,49,57,200,1758,287.77777777777777,3
289.11583333333334,289.3675,Cap,Shravana,Sa,Mo,Me,Ju,19,6,57,200,1759,287.77777777777777,3
289.3675,289.6666666666667,Cap,Shravana,Sa,Mo,Me,Sa,19,22,3,200,1760,287.77777777777777,3
289.6666666666667,289.71194444444444,Cap,Shravana,Sa,Mo,Ke,Ke,19,40,0,201,1761,289.6666666666667,3
289.71194444444444,289.84166666666664,Cap,Shravana,Sa,Mo,Ke,Ve,19,42,43,201,1762,289.6666666666667,3
289.84166666666664,289.88055555555553,Cap,Shravana,Sa,Mo,Ke,Su,19,50,30,201,1763,289.6666666666667,3
289.88055555555553,289.9452777777778,Cap,Shravana,Sa,Mo,Ke,Mo,19,52,50,201,1764,289.6666666666667,3
289.9452777777778,289.99083333333334,Cap,Shravana,Sa,Mo,Ke,Ma,19,56,43,201,1765,289.6666666666667,3
289.99083333333334,290.0,Cap,Shravana,Sa,Mo,Ke,Ra,19,59,27,201,1766,289.6666666666667,3
290.0,290.1075,Cap,Shravana,Sa,Mo,Ke,Ra,20,0,0,201,1766,289.6666666666667,4
290.1075,290.2111111111111,Cap,Shravana,Sa,Mo,Ke,Ju,20,6,27,201,1767,289.6666666666667,4
290.2111111111111,290.33416666666665,Cap,Shravana,Sa,Mo,Ke,Sa,20,12,40,201,1768,289.6666666666667,4
290.33416666666665,290.44444444444446,Cap,Shravana,Sa,Mo,Ke,Me,20,20,3,201,1769,289.6666666666667,4
290.44444444444446,290.8147222222222,Cap,Shravana,Sa,Mo,Ve,Ve,20,26,40,202,1770,290.44444444444446,4
290.8147222222222,290.92583333333334,Cap,Shravana,Sa,Mo,Ve,Su,20,48,53,202,1771,290.44444444444446,4
290.92583333333334,291.1111111111111,Cap,Shravana,Sa,Mo,Ve,Mo,20,55,33,202,1772,290.44444444444446,4
291.1111111111111,291.24083333333334,Cap,Shravana,Sa,Mo,Ve,Ma,21,6,40,202,1773,290.44444444444446,4
291.24083333333334,291.57416666666666,Cap,Shravana,Sa,Mo,Ve,Ra,21,14,27,202,1774,290.44444444444446,4
291.57416666666666,291.8702777777778,Cap,Shravana,Sa,Mo,Ve,Ju,21,34,27,202,1775,290.44444444444446,4
291.8702777777778,292.22222222222223,Cap,Shravana,Sa,Mo,Ve,Sa,21,52,13,202,1776,290.44444444444446,4
292.22222222222223,292.53694444444443,Cap,Shravana,Sa,Mo,Ve,Me,22,13,20,202,1777,290.44444444444446,4
292.53694444444443,292.6666666666667,Cap,Shravana,Sa,Mo,Ve,Ke,22,32,13,202,1778,290.44444444444446,4
292.6666666666667,292.7,Cap,Shravana,Sa,Mo,Su,Su,22,40,0,203,1779,292.6666666666667,4
292.7,292.75555555555553,Cap,Shravana,Sa,Mo,Su,Mo,22,42,0,203,1780,292.6666666666667,4
292.75555555555553,292.7944444444444,Cap,Shravana,Sa,Mo,Su,Ma,22,45,20,203,1781,292.6666666666667,4
292.7944444444444,292.89444444444445,Cap,Shravana,Sa,Mo,Su,Ra,22,47,40,203,1782,292.6666666666667,4
292.89444444444445,292.98333333333335,Cap,Shravana,Sa,Mo,Su,Ju,22,53,40,203,1783,292.6666666666667,4
292.98333333333335,293.0888888888889,Cap,Shravana,Sa,Mo,Su,Sa,22,59,0,203,1784,292.6666666666667,4
293.0888888888889,293.18333333333334,Cap,Shravana,Sa,Mo,Su,Me,23,5,20,203,1785,292.6666666666667,4
293.18333333333334,293.22222222222223,Cap,Shravana,Sa,Mo,Su,Ke,23,11,0,203,1786,292.6666666666667,4
293.22222222222223,293.3333333333333,Cap,Shravana,Sa,Mo,Su,Ve,23,13,20,203,1787,292.6666666666667,4
293.3333333333333,293.3786111111111,Cap,Dhanishta,Sa,Ma,Ma,Ma,23,20,0,204,1788,293.3333333333333,1
293.3786111111111,293.4952777777778,Cap,Dhanishta,Sa,Ma,Ma,Ra,23,22,43,204,1789,293.3333333333333,1
293.4952777777778,293.5991666666667,Cap,Dhanishta,Sa,Ma,Ma,Ju,23,29,43,204,1790,293.3333333333333,1
293.5991666666667,293.72222222222223,Cap,Dhanishta,Sa,Ma,Ma,Sa,23,35,57,204,1791,293.3333333333333,1
293.72222222222223,293.8325,Cap,Dhanishta,Sa,Ma,Ma,Me,23,43,20,204,1792,293.3333333333333,1
293.8325,293.8777777777778,Cap,Dhanishta,Sa,Ma,Ma,Ke,23,49,57,204,1793,293.3333333333333,1
293.8777777777778,294.0075,Cap,Dhanishta,Sa,Ma,Ma,Ve,23,52,40,204,1794,293.3333333333333,1
294.0075,294.0463888888889,Cap,Dhanishta,Sa,Ma,Ma,Su,24,0,27,204,1795,293.3333333333333,1
294.0463888888889,294.1111111111111,Cap,Dhanishta,Sa,Ma,Ma,Mo,24,2,47,204,1796,293.3333333333333,1
294.1111111111111,294.4111111111111,Cap,Dhanishta,Sa,Ma,Ra,Ra,24,6,40,205,1797,294.1111111111111,1
294.4111111111111,294.6777777777778,Cap,Dhanishta,Sa,Ma,Ra,Ju,24,24,40,205,1798,294.1111111111111,1
294.6777777777778,294.99444444444447,Cap,Dhanishta,Sa,Ma,Ra,Sa,24,40,40,205,1799,294.1111111111111,1
294.99444444444447,295.27777777777777,Cap,Dhanishta,Sa,Ma,Ra,Me,24,59,40,205,1800,294.1111111111111,1
295.27777777777777,295.39444444444445,Cap,Dhanishta,Sa,Ma,Ra,Ke,25,16,40,205,1801,294.1111111111111,1
295.39444444444445,295.72777777777776,Cap,Dhanishta,Sa,Ma,Ra,Ve,25,23,40,205,1802,294.1111111111111,1
295.72777777777776,295.8277777777778,Cap,Dhanishta,Sa,Ma,Ra,Su,25,43,40,205,1803,294.1111111111111,1
295.8277777777778,295.99444444444447,Cap,Dhanishta,Sa,Ma,Ra,Mo,25,49,40,205,1804,294.1111111111111,1
295.99444444444447,296.1111111111111,Cap,Dhanishta,Sa,Ma,Ra,Ma,25,59,40,205,1805,294.1111111111111,1
296.1111111111111,296.34805555555556,Cap,Dhanishta,Sa,Ma,Ju,Ju,26,6,40,206,1806,296.1111111111111,1
296.34805555555556,296.6297222222222,Cap,Dhanishta,Sa,Ma,Ju,Sa,26,20,53,206,1807,296.1111111111111,1
296.6297222222222,296.6666666666667,Cap,Dhanishta,Sa,Ma,Ju,Me,26,37,47,206,1808,296.1111111111111,1
296.6666666666667,296.88138888888886,Cap,Dhanishta,Sa,Ma,Ju,Me,26,40,0,206,1808,296.1111111111111,2
296.88138888888886,296.98527777777775,Cap,Dhanishta,Sa,Ma,Ju,Ke,26,52,53,206,1809,296.1111111111111,2
296.98527777777775,297.2813888888889,Cap,Dhanishta,Sa,Ma,Ju,Ve,26,59,7,206,1810,296.1111111111111,2
297.2813888888889,297.3702777777778,Cap,Dhanishta,Sa,Ma,Ju,Su,27,16,53,206,1811,296.1111111111111,2
297.3702777777778,297.5186111111111,Cap,Dhanishta,Sa,Ma,Ju,Mo,27,22,13,206,1812,296.1111111111111,2
297.5186111111111,297.6222222222222,Cap,Dhanishta,Sa,Ma,Ju,Ma,27,31,7,206,1813,296.1111111111111,2
297.6222222222222,297.8888888888889,Cap,Dhanishta,Sa,Ma,Ju,Ra,27,37,20,206,1814,296.1111111111111,2
297.8888888888889,298.22305555555556,Cap,Dhanishta,Sa,Ma,Sa,Sa,27,53,20,207,1815,297.8888888888889,2
298.22305555555556,298.52222222222224,Cap,Dhanishta,Sa,Ma,Sa,Me,28,13,23,207,1816,297.8888888888889,2
298.52222222222224,298.6452777777778,Cap,Dhanishta,Sa,Ma,Sa,Ke,28,31,20,207,1817,297.8888888888889,2
298.6452777777778,298.9972222222222,Cap,Dhanishta,Sa,Ma,Sa,Ve,28,38,43,207,1818,297.8888888888889,2
298.9972222222222,299.10277777777776,Cap,Dhanishta,Sa,Ma,Sa,Su,28,59,50,207,1819,297.8888888888889,2
299.10277777777776,299.2786111111111,Cap,Dhanishta,Sa,Ma,Sa,Mo,29,6,10,207,1820,297.8888888888889,2
299.2786111111111,299.40194444444444,Cap,Dhanishta,Sa,Ma,Sa,Ma,29,16,43,207,1821,297.8888888888889,2
299.40194444444444,299.7186111111111,Cap,Dhanishta,Sa,Ma,Sa,Ra,29,24,7,207,1822,297.8888888888889,2
299.7186111111111,300.0,Cap,Dhanishta,Sa,Ma,Sa,Ju,29,43,7,207,1823,297.8888888888889,2
300.0,300.2675,Aqr,Dhanishta,Sa,Ma,Me,Me,0,0,0,208,1824,300.0,3
300.2675,300.3777777777778,Aqr,Dhanishta,Sa,Ma,Me,Ke,0,16,3,208,1825,300.0,3
300.3777777777778,300.6925,Aqr,Dhanishta,Sa,Ma,Me,Ve,0,22,40,208,1826,300.0,3
300.6925,300.78694444444443,Aqr,Dhanishta,Sa,Ma,Me,Su,0,41,33,208,1827,300.0,3
300.78694444444443,300.94444444444446,Aqr,Dhanishta,Sa,Ma,Me,Mo,0,47,13,208,1828,300.0,3
300.94444444444446,301.0547222222222,Aqr,Dhanishta,Sa,Ma,Me,Ma,0,56,40,208,1829,300.0,3
301.0547222222222,301.33805555555557,Aqr,Dhanishta,Sa,Ma,Me,Ra,1,3,17,208,1830,300.0,3
301.33805555555557,301.58972222222224,Aqr,Dhanishta,Sa,Ma,Me,Ju,1,20,17,208,1831,300.0,3
301.58972222222224,301.8888888888889,Aqr,Dhanishta,Sa,Ma,Me,Sa,1,35,23,208,1832,300.0,3
301.8888888888889,301.93416666666667,Aqr,Dhanishta,Sa,Ma,Ke,Ke,1,53,20,209,1833,301.8888888888889,3
301.93416666666667,302.06388888888887,Aqr,Dhanishta,Sa,Ma,Ke,Ve,1,56,3,209,1834,301.8888888888889,3
302.06388888888887,302.10277777777776,Aqr,Dhanishta,Sa,Ma,Ke,Su,2,3,50,209,1835,301.8888888888889,3
302.10277777777776,302.1675,Aqr,Dhanishta,Sa,Ma,Ke,Mo,2,6,10,209,1836,301.8888888888889,3
302.1675,302.21305555555557,Aqr,Dhanishta,Sa,Ma,Ke,Ma,2,10,3,209,1837,301.8888888888889,3
302.21305555555557,302.32972222222224,Aqr,Dhanishta,Sa,Ma,Ke,Ra,2,12,47,209,1838,301.8888888888889,3
302.32972222222224,302.43333333333334,Aqr,Dhanishta,Sa,Ma,Ke,Ju,2,19,47,209,1839,301.8888888888889,3
302.43333333333334,302.5563888888889,Aqr,Dhanishta,Sa,Ma,Ke,Sa,2,26,0,209,1840,301.8888888888889,3
302.5563888888889,302.6666666666667,Aqr,Dhanishta,Sa,Ma,Ke,Me,2,33,23,209,1841,301.8888888888889,3
302.6666666666667,303.03694444444443,Aqr,Dhanishta,Sa,Ma,Ve,Ve,2,40,0,210,1842,302.6666666666667,3
303.03694444444443,303.1480555555556,Aqr,Dhanishta,Sa,Ma,Ve,Su,3,2,13,210,1843,302.6666666666667,3
303.1480555555556,303.3333333333333,Aqr,Dhanishta,Sa,Ma,Ve,Mo,3,8,53,210,1844,302.6666666666667,3
303.3333333333333,303.46305555555557,Aqr,Dhanishta,Sa,Ma,Ve,Ma,3,20,0,210,1845,302.6666666666667,4
303.46305555555557,303.7963888888889,Aqr,Dhanishta,Sa,Ma,Ve,Ra,3,27,47,210,1846,302.6666666666667,4
303.7963888888889,304.0925,Aqr,Dhanishta,Sa,Ma,Ve,Ju,3,47,47,210,1847,302.6666666666667,4
304.0925,304.44444444444446,Aqr,Dhanishta,Sa,Ma,Ve,Sa,4,5,33,210,1848,302.6666666666667,4
304.44444444444446,304.75916666666666,Aqr,Dhanishta,Sa,Ma,Ve,Me,4,26,40,210,1849,302.6666666666667,4
304.75916666666666,304.8888888888889,Aqr,Dhanishta,Sa,Ma,Ve,Ke,4,45,33,210,1850,302.6666666666667,4
304.8888888888889,304.9222222222222,Aqr,Dhanishta,Sa,Ma,Su,Su,4,53,20,211,1851,304.8888888888889,4
304.9222222222222,304.97777777777776,Aqr,Dhanishta,Sa,Ma,Su,Mo,4,55,20,211,1852,304.8888888888889,4
304.97777777777776,305.01666666666665,Aqr,Dhanishta,Sa,Ma,Su,Ma,4,58,40,211,1853,304.8888888888889,4
305.01666666666665,305.1166666666667,Aqr,Dhanishta,Sa,Ma,Su,Ra,5,1,0,211,1854,304.8888888888889,4
305.1166666666667,305.2055555555556,Aqr,Dhanishta,Sa,Ma,Su,Ju,5,7,0,211,1855,304.8888888888889,4
305.2055555555556,305.31111111111113,Aqr,Dhanishta,Sa,Ma,Su,Sa,5,12,20,211,1856,304.8888888888889,4
305.31111111111113,305.40555555555557,Aqr,Dhanishta,Sa,Ma,Su,Me,5,18,40,211,1857,304.8888888888889,4
305.40555555555557,305.44444444444446,Aqr,Dhanishta,Sa,Ma,Su,Ke,5,24,20,211,1858,304.8888888888889,4
305.44444444444446,305.55555555555554,Aqr,Dhanishta,Sa,Ma,Su,Ve,5,26,40,211,1859,304.8888888888889,4
305.55555555555554,305.6480555555556,Aqr,Dhanishta,Sa,Ma,Mo,Mo,5,33,20,212,1860,305.55555555555554,4
305.6480555555556,305.71305555555557,Aqr,Dhanishta,Sa,Ma,Mo,Ma,5,38,53,212,1861,305.55555555555554,4
305.71305555555557,305.8797222222222,Aqr,Dhanishta,Sa,Ma,Mo,Ra,5,42,47,212,1862,305.55555555555554,4
305.8797222222222,306.02777777777777,Aqr,Dhanishta,Sa,Ma,Mo,Ju,5,52,47,212,1863,305.55555555555554,4
306.02777777777777,306.2036111111111,Aqr,Dhanishta,Sa,Ma,Mo,Sa,6,1,40,212,1864,305.55555555555554,4
306.2036111111111,306.3611111111111,Aqr,Dhanishta,Sa,Ma,Mo,Me,6,12,13,212,1865,305.55555555555554,4
306.3611111111111,306.42583333333334,Aqr,Dhanishta,Sa,Ma,Mo,Ke,6,21,40,212,1866,305.55555555555554,4
306.42583333333334,306.6111111111111,Aqr,Dhanishta,Sa,Ma,Mo,Ve,6,25,33,212,1867,305.55555555555554,4
306.6111111111111,306.6666666666667,Aqr,Dhanishta,Sa,Ma,Mo,Su,6,36,40,212,1868,305.55555555555554,4
306.6666666666667,306.96666666666664,Aqr,Shatabhisha,Sa,Ra,Ra,Ra,6,40,0,213,1869,306.6666666666667,1
306.96666666666664,307.23333333333335,Aqr,Shatabhisha,Sa,Ra,Ra,Ju,6,58,0,213,1870,306.6666666666667,1
307.23333333333335,307.55,Aqr,Shatabhisha,Sa,Ra,Ra,Sa,7,14,0,213,1871,306.6666666666667,1
307.55,307.8333333333333,Aqr,Shatabhisha,Sa,Ra,Ra,Me,7,33,0,213,1872,306.6666666666667,1
307.8333333333333,307.95,Aqr,Shatabhisha,Sa,Ra,Ra,Ke,7,50,0,213,1873,306.6666666666667,1
307.95,308.28333333333336,Aqr,Shatabhisha,Sa,Ra,Ra,Ve,7,57,0,213,1874,306.6666666666667,1
308.28333333333336,308.3833333333333,Aqr,Shatabhisha,Sa,Ra,Ra,Su,8,17,0,213,1875,306.6666666666667,1
308.3833333333333,308.55,Aqr,Shatabhisha,Sa,Ra,Ra,Mo,8,23,0,213,1876,306.6666666666667,1
308.55,308.6666666666667,Aqr,Shatabhisha,Sa,Ra,Ra,Ma,8,33,0,213,1877,306.6666666666667,1
308.6666666666667,308.9036111111111,Aqr,Shatabhisha,Sa,Ra,Ju,Ju,8,40,0,214,1878,308.6666666666667,1
308.9036111111111,309.1852777777778,Aqr,Shatabhisha,Sa,Ra,Ju,Sa,8,54,13,214,1879,308.6666666666667,1
309.1852777777778,309.43694444444446,Aqr,Shatabhisha,Sa,Ra,Ju,Me,9,11,7,214,1880,308.6666666666667,1
309.43694444444446,309.54083333333335,Aqr,Shatabhisha,Sa,Ra,Ju,Ke,9,26,13,214,1881,308.6666666666667,1
309.54083333333335,309.83694444444444,Aqr,Shatabhisha,Sa,Ra,Ju,Ve,9,32,27,214,1882,308.6666666666667,1
